
step 0: train loss 10.9116, val loss 10.9079
iter 18890: loss 4.7512, time 629.71ms, mfu 16.91%
iter 18900: loss 4.8567, time 629.99ms, mfu 16.91%
iter 18910: loss 4.3078, time 629.27ms, mfu 16.91%
iter 18920: loss 4.7356, time 628.97ms, mfu 16.91%
iter 18930: loss 5.1133, time 629.78ms, mfu 16.91%
iter 18940: loss 5.0133, time 629.66ms, mfu 16.91%
iter 18950: loss 4.8481, time 629.79ms, mfu 16.91%
iter 18960: loss 5.1417, time 628.89ms, mfu 16.91%
iter 18970: loss 4.9154, time 629.41ms, mfu 16.91%
iter 18980: loss 5.1717, time 629.09ms, mfu 16.91%
iter 18990: loss 5.2850, time 629.54ms, mfu 16.91%
step 19000: train loss 5.1653, val loss 5.1704
saving checkpoint to out
iter 19000: loss 5.2651, time 8057.67ms, mfu 15.35%
iter 19010: loss 5.0065, time 629.32ms, mfu 15.51%
iter 19020: loss 5.1338, time 629.26ms, mfu 15.65%
iter 19030: loss 4.9671, time 628.14ms, mfu 15.78%
iter 19040: loss 5.1651, time 629.85ms, mfu 15.89%
iter 19050: loss 5.2029, time 630.24ms, mfu 15.99%
iter 19060: loss 5.5318, time 630.56ms, mfu 16.08%
iter 19070: loss 4.8576, time 630.30ms, mfu 16.16%
iter 19080: loss 4.9207, time 629.36ms, mfu 16.23%
iter 19090: loss 4.8756, time 630.39ms, mfu 16.30%
iter 19100: loss 5.1118, time 629.76ms, mfu 16.36%
iter 19110: loss 4.9715, time 628.87ms, mfu 16.42%
iter 19120: loss 5.1921, time 629.47ms, mfu 16.47%
iter 19130: loss 4.9669, time 628.58ms, mfu 16.51%
iter 19140: loss 4.8452, time 630.03ms, mfu 16.55%
iter 19150: loss 4.8086, time 629.47ms, mfu 16.59%
iter 19160: loss 4.5931, time 628.74ms, mfu 16.62%
iter 19170: loss 4.8080, time 628.74ms, mfu 16.65%
iter 19180: loss 4.7650, time 629.42ms, mfu 16.68%
iter 19190: loss 5.0156, time 629.04ms, mfu 16.70%
iter 19200: loss 4.7099, time 629.55ms, mfu 16.72%
iter 19210: loss 4.7591, time 629.63ms, mfu 16.74%
iter 19220: loss 4.7856, time 629.98ms, mfu 16.76%
iter 19230: loss 4.9048, time 629.59ms, mfu 16.77%
iter 19240: loss 4.7572, time 629.87ms, mfu 16.78%
iter 19250: loss 4.5176, time 629.79ms, mfu 16.80%
iter 19260: loss 4.5784, time 630.26ms, mfu 16.80%
iter 19270: loss 4.7178, time 628.08ms, mfu 16.82%
iter 19280: loss 4.5721, time 629.68ms, mfu 16.83%
iter 19290: loss 4.5647, time 630.27ms, mfu 16.83%
iter 19300: loss 4.9003, time 628.67ms, mfu 16.84%
iter 19310: loss 4.7056, time 628.96ms, mfu 16.85%
iter 19320: loss 4.7753, time 628.88ms, mfu 16.86%
iter 19330: loss 4.5926, time 628.29ms, mfu 16.87%
iter 19340: loss 4.7478, time 629.01ms, mfu 16.87%
iter 19350: loss 4.5782, time 628.95ms, mfu 16.88%
iter 19360: loss 4.6531, time 628.86ms, mfu 16.88%
iter 19370: loss 4.3520, time 629.09ms, mfu 16.89%
iter 19380: loss 4.9184, time 628.59ms, mfu 16.89%
iter 19390: loss 4.8089, time 628.40ms, mfu 16.89%
iter 19400: loss 4.7280, time 629.56ms, mfu 16.90%
iter 19410: loss 4.6911, time 629.89ms, mfu 16.90%
iter 19420: loss 4.7535, time 629.98ms, mfu 16.90%
iter 19430: loss 4.5562, time 630.21ms, mfu 16.90%
iter 19440: loss 4.6575, time 628.32ms, mfu 16.90%
iter 19450: loss 5.2375, time 628.13ms, mfu 16.90%
iter 19460: loss 5.0855, time 629.92ms, mfu 16.90%
iter 19470: loss 4.9730, time 629.64ms, mfu 16.90%
iter 19480: loss 4.7697, time 627.53ms, mfu 16.91%
iter 19490: loss 5.1214, time 629.39ms, mfu 16.91%
iter 19500: loss 5.1323, time 629.85ms, mfu 16.91%
iter 19510: loss 5.0628, time 629.05ms, mfu 16.91%
iter 19520: loss 5.1376, time 629.55ms, mfu 16.91%
iter 19530: loss 4.8970, time 630.07ms, mfu 16.91%
iter 19540: loss 5.0611, time 629.67ms, mfu 16.91%
iter 19550: loss 5.0743, time 630.06ms, mfu 16.91%
iter 19560: loss 5.0375, time 629.49ms, mfu 16.91%
iter 19570: loss 4.8549, time 629.44ms, mfu 16.91%
iter 19580: loss 4.7085, time 629.73ms, mfu 16.91%
iter 19590: loss 4.9667, time 630.76ms, mfu 16.90%
iter 19600: loss 5.0156, time 629.76ms, mfu 16.90%
iter 19610: loss 4.7943, time 629.59ms, mfu 16.90%
iter 19620: loss 4.7308, time 629.07ms, mfu 16.90%
iter 19630: loss 4.8678, time 630.01ms, mfu 16.90%
iter 19640: loss 4.9438, time 629.87ms, mfu 16.90%
iter 19650: loss 4.8258, time 629.80ms, mfu 16.90%
iter 19660: loss 4.7205, time 628.42ms, mfu 16.91%
iter 19670: loss 4.8326, time 628.99ms, mfu 16.91%
iter 19680: loss 4.8329, time 629.85ms, mfu 16.91%
iter 19690: loss 5.0810, time 629.45ms, mfu 16.91%
iter 19700: loss 4.7431, time 628.67ms, mfu 16.91%
iter 19710: loss 4.9014, time 628.38ms, mfu 16.91%
iter 19720: loss 4.7506, time 629.29ms, mfu 16.91%
iter 19730: loss 4.6196, time 629.20ms, mfu 16.91%
iter 19740: loss 4.8446, time 629.45ms, mfu 16.91%
iter 19750: loss 4.6964, time 628.50ms, mfu 16.91%
iter 19760: loss 4.6787, time 630.55ms, mfu 16.91%
iter 19770: loss 4.3269, time 628.98ms, mfu 16.91%
iter 19780: loss 5.3396, time 630.36ms, mfu 16.91%
iter 19790: loss 4.9621, time 631.21ms, mfu 16.90%
iter 19800: loss 4.7890, time 629.73ms, mfu 16.90%
iter 19810: loss 4.4864, time 628.96ms, mfu 16.91%
iter 19820: loss 4.5906, time 629.38ms, mfu 16.91%
iter 19830: loss 4.7260, time 630.13ms, mfu 16.91%
iter 19840: loss 5.0553, time 629.87ms, mfu 16.90%
iter 19850: loss 4.5509, time 631.10ms, mfu 16.90%
iter 19860: loss 4.6492, time 629.30ms, mfu 16.90%
iter 19870: loss 4.6805, time 629.26ms, mfu 16.90%
iter 19880: loss 4.8926, time 629.45ms, mfu 16.90%
iter 19890: loss 4.8117, time 628.77ms, mfu 16.91%
iter 19900: loss 4.8148, time 628.45ms, mfu 16.91%
iter 19910: loss 4.7057, time 628.81ms, mfu 16.91%
iter 19920: loss 4.8921, time 629.46ms, mfu 16.91%
iter 19930: loss 4.5951, time 628.71ms, mfu 16.91%
iter 19940: loss 4.9722, time 629.20ms, mfu 16.91%
iter 19950: loss 4.8254, time 630.02ms, mfu 16.91%
iter 19960: loss 4.4727, time 629.00ms, mfu 16.91%
iter 19970: loss 4.6313, time 630.08ms, mfu 16.91%
iter 19980: loss 4.3021, time 630.64ms, mfu 16.91%
iter 19990: loss 4.7853, time 628.43ms, mfu 16.91%
step 20000: train loss 4.6704, val loss 4.6594
saving checkpoint to out
iter 20000: loss 4.8671, time 8136.72ms, mfu 15.35%
iter 20010: loss 4.7786, time 628.48ms, mfu 15.51%
iter 20020: loss 4.5902, time 630.32ms, mfu 15.65%
iter 20030: loss 4.7645, time 630.64ms, mfu 15.77%
iter 20040: loss 4.8075, time 629.52ms, mfu 15.88%
iter 20050: loss 4.8165, time 629.32ms, mfu 15.99%
iter 20060: loss 4.8977, time 629.31ms, mfu 16.08%
iter 20070: loss 4.5040, time 628.51ms, mfu 16.16%
iter 20080: loss 4.6319, time 629.12ms, mfu 16.24%
iter 20090: loss 5.3593, time 628.89ms, mfu 16.31%
iter 20100: loss 4.8869, time 629.83ms, mfu 16.37%
iter 20110: loss 4.8308, time 628.84ms, mfu 16.42%
iter 20120: loss 4.8395, time 629.02ms, mfu 16.47%
iter 20130: loss 4.7048, time 628.86ms, mfu 16.52%
iter 20140: loss 4.6609, time 630.98ms, mfu 16.55%
iter 20150: loss 4.9917, time 630.29ms, mfu 16.59%
iter 20160: loss 4.6248, time 628.84ms, mfu 16.62%
iter 20170: loss 4.8769, time 630.93ms, mfu 16.65%
iter 20180: loss 5.0707, time 629.77ms, mfu 16.67%
iter 20190: loss 5.0533, time 628.76ms, mfu 16.70%
iter 20200: loss 4.7307, time 629.28ms, mfu 16.72%
iter 20210: loss 5.0136, time 630.22ms, mfu 16.74%
iter 20220: loss 4.8561, time 627.80ms, mfu 16.76%
iter 20230: loss 4.4927, time 629.11ms, mfu 16.77%
iter 20240: loss 4.7665, time 629.66ms, mfu 16.79%
iter 20250: loss 5.1766, time 629.14ms, mfu 16.80%
iter 20260: loss 4.8702, time 629.07ms, mfu 16.81%
iter 20270: loss 4.9089, time 627.92ms, mfu 16.83%
iter 20280: loss 5.0880, time 629.53ms, mfu 16.83%
iter 20290: loss 4.8776, time 629.38ms, mfu 16.84%
iter 20300: loss 4.6790, time 628.87ms, mfu 16.85%
iter 20310: loss 5.0014, time 629.09ms, mfu 16.86%
iter 20320: loss 4.6465, time 629.60ms, mfu 16.86%
iter 20330: loss 4.7304, time 630.04ms, mfu 16.86%
iter 20340: loss 4.8197, time 630.70ms, mfu 16.87%
iter 20350: loss 4.8478, time 628.68ms, mfu 16.87%
iter 20360: loss 4.9940, time 629.49ms, mfu 16.88%
iter 20370: loss 4.7263, time 629.53ms, mfu 16.88%
iter 20380: loss 4.7168, time 628.88ms, mfu 16.88%
iter 20390: loss 4.8108, time 629.27ms, mfu 16.89%
iter 20400: loss 4.6122, time 628.98ms, mfu 16.89%
iter 20410: loss 4.8141, time 629.29ms, mfu 16.89%
iter 20420: loss 5.3118, time 629.57ms, mfu 16.89%
iter 20430: loss 5.0127, time 629.34ms, mfu 16.90%
iter 20440: loss 5.2321, time 629.00ms, mfu 16.90%
iter 20450: loss 5.2044, time 628.46ms, mfu 16.90%
iter 20460: loss 5.0324, time 629.03ms, mfu 16.90%
iter 20470: loss 5.0731, time 630.00ms, mfu 16.90%
iter 20480: loss 4.7458, time 629.76ms, mfu 16.90%
iter 20490: loss 5.1110, time 628.57ms, mfu 16.91%
iter 20500: loss 4.8367, time 629.22ms, mfu 16.91%
iter 20510: loss 5.4562, time 629.99ms, mfu 16.91%
iter 20520: loss 5.2249, time 628.91ms, mfu 16.91%
iter 20530: loss 5.0371, time 629.96ms, mfu 16.91%
iter 20540: loss 5.0954, time 629.13ms, mfu 16.91%
iter 20550: loss 5.1917, time 629.02ms, mfu 16.91%
iter 20560: loss 5.1169, time 631.22ms, mfu 16.90%
iter 20570: loss 5.0097, time 628.63ms, mfu 16.91%
iter 20580: loss 5.2648, time 628.90ms, mfu 16.91%
iter 20590: loss 5.2165, time 629.54ms, mfu 16.91%
iter 20600: loss 5.7014, time 631.11ms, mfu 16.90%
iter 20610: loss 5.1762, time 628.05ms, mfu 16.91%
iter 20620: loss 5.0876, time 629.61ms, mfu 16.91%
iter 20630: loss 5.0065, time 629.72ms, mfu 16.91%
iter 20640: loss 4.9679, time 628.57ms, mfu 16.91%
iter 20650: loss 4.9959, time 629.70ms, mfu 16.91%
iter 20660: loss 5.0005, time 629.36ms, mfu 16.91%
iter 20670: loss 4.9129, time 628.32ms, mfu 16.91%
iter 20680: loss 4.9615, time 629.90ms, mfu 16.91%
iter 20690: loss 5.3190, time 629.64ms, mfu 16.91%
iter 20700: loss 5.1340, time 629.69ms, mfu 16.91%
iter 20710: loss 5.4468, time 628.95ms, mfu 16.91%
iter 20720: loss 5.7197, time 630.22ms, mfu 16.91%
iter 20730: loss 5.2585, time 629.58ms, mfu 16.91%
iter 20740: loss 5.1113, time 630.31ms, mfu 16.91%
iter 20750: loss 5.1578, time 628.78ms, mfu 16.91%
iter 20760: loss 5.0820, time 629.34ms, mfu 16.91%
iter 20770: loss 5.3685, time 628.43ms, mfu 16.91%
iter 20780: loss 5.3519, time 629.95ms, mfu 16.91%
iter 20790: loss 5.4592, time 630.17ms, mfu 16.91%
iter 20800: loss 5.0922, time 628.63ms, mfu 16.91%
iter 20810: loss 4.8846, time 629.37ms, mfu 16.91%
iter 20820: loss 4.9787, time 630.10ms, mfu 16.91%
iter 20830: loss 5.0138, time 629.56ms, mfu 16.91%
iter 20840: loss 5.1755, time 628.90ms, mfu 16.91%
iter 20850: loss 5.2349, time 630.07ms, mfu 16.91%
iter 20860: loss 5.3028, time 629.07ms, mfu 16.91%
iter 20870: loss 5.1828, time 630.29ms, mfu 16.91%
iter 20880: loss 5.4606, time 629.19ms, mfu 16.91%
iter 20890: loss 5.3261, time 629.83ms, mfu 16.91%
iter 20900: loss 5.1756, time 629.14ms, mfu 16.91%
iter 20910: loss 5.7268, time 630.23ms, mfu 16.91%
iter 20920: loss 5.3274, time 629.70ms, mfu 16.91%
iter 20930: loss 5.3448, time 629.65ms, mfu 16.91%
iter 20940: loss 5.3322, time 630.23ms, mfu 16.90%
iter 20950: loss 5.3090, time 628.73ms, mfu 16.91%
iter 20960: loss 5.3340, time 628.36ms, mfu 16.91%
iter 20970: loss 5.4217, time 628.07ms, mfu 16.91%
iter 20980: loss 5.3297, time 628.65ms, mfu 16.91%
iter 20990: loss 5.3127, time 629.12ms, mfu 16.92%
step 21000: train loss 5.2470, val loss 5.2541
saving checkpoint to out
iter 21000: loss 5.3524, time 8193.10ms, mfu 15.35%
iter 21010: loss 5.3347, time 628.95ms, mfu 15.51%
iter 21020: loss 5.2262, time 630.20ms, mfu 15.65%
iter 21030: loss 5.1227, time 629.69ms, mfu 15.77%
iter 21040: loss 6.0461, time 630.24ms, mfu 15.89%
iter 21050: loss 5.2820, time 630.34ms, mfu 15.99%
iter 21060: loss 5.0629, time 629.50ms, mfu 16.08%
iter 21070: loss 5.2934, time 629.77ms, mfu 16.16%
iter 21080: loss 5.3075, time 628.77ms, mfu 16.24%
iter 21090: loss 5.2253, time 630.66ms, mfu 16.30%
iter 21100: loss 5.2727, time 630.78ms, mfu 16.36%
iter 21110: loss 5.3569, time 629.91ms, mfu 16.41%
iter 21120: loss 5.4479, time 629.23ms, mfu 16.46%
iter 21130: loss 5.7591, time 629.06ms, mfu 16.51%
iter 21140: loss 5.4567, time 630.62ms, mfu 16.54%
iter 21150: loss 5.2984, time 629.75ms, mfu 16.58%
iter 21160: loss 5.4337, time 630.39ms, mfu 16.61%
iter 21170: loss 5.3922, time 629.76ms, mfu 16.64%
iter 21180: loss 5.3163, time 629.69ms, mfu 16.67%
iter 21190: loss 5.5606, time 630.46ms, mfu 16.69%
iter 21200: loss 5.9966, time 630.32ms, mfu 16.71%
iter 21210: loss 5.5586, time 630.26ms, mfu 16.73%
iter 21220: loss 5.9207, time 630.67ms, mfu 16.74%
iter 21230: loss 5.5788, time 631.34ms, mfu 16.75%
iter 21240: loss 5.3748, time 630.95ms, mfu 16.76%
iter 21250: loss 5.2282, time 630.25ms, mfu 16.78%
iter 21260: loss 5.4757, time 631.10ms, mfu 16.79%
iter 21270: loss 5.6618, time 630.30ms, mfu 16.80%
iter 21280: loss 5.6888, time 631.63ms, mfu 16.80%
iter 21290: loss 5.3708, time 630.41ms, mfu 16.81%
iter 21300: loss 5.3488, time 630.55ms, mfu 16.82%
iter 21310: loss 5.5577, time 629.39ms, mfu 16.83%
iter 21320: loss 5.8099, time 628.77ms, mfu 16.84%
iter 21330: loss 5.3951, time 629.90ms, mfu 16.84%
iter 21340: loss 6.1328, time 628.45ms, mfu 16.85%
iter 21350: loss 6.0301, time 629.67ms, mfu 16.86%
iter 21360: loss 5.7058, time 629.94ms, mfu 16.86%
iter 21370: loss 5.4482, time 629.09ms, mfu 16.87%
iter 21380: loss 5.3518, time 628.37ms, mfu 16.87%
iter 21390: loss 5.6630, time 628.63ms, mfu 16.88%
iter 21400: loss 5.6007, time 629.27ms, mfu 16.88%
iter 21410: loss 6.0024, time 630.41ms, mfu 16.88%
iter 21420: loss 5.3168, time 629.52ms, mfu 16.89%
iter 21430: loss 5.4240, time 630.81ms, mfu 16.88%
iter 21440: loss 5.2221, time 629.67ms, mfu 16.89%
iter 21450: loss 5.6386, time 629.18ms, mfu 16.89%
iter 21460: loss 5.5897, time 630.51ms, mfu 16.89%
iter 21470: loss 5.6841, time 629.64ms, mfu 16.89%
iter 21480: loss 5.5395, time 628.73ms, mfu 16.89%
iter 21490: loss 5.5866, time 629.52ms, mfu 16.90%
iter 21500: loss 5.5080, time 628.50ms, mfu 16.90%
iter 21510: loss 5.5306, time 628.94ms, mfu 16.90%
iter 21520: loss 5.5691, time 629.31ms, mfu 16.90%
iter 21530: loss 5.7831, time 630.12ms, mfu 16.90%
iter 21540: loss 5.6140, time 629.63ms, mfu 16.90%
iter 21550: loss 5.5282, time 629.16ms, mfu 16.90%
iter 21560: loss 5.5224, time 630.26ms, mfu 16.90%
iter 21570: loss 5.4096, time 628.85ms, mfu 16.90%
iter 21580: loss 5.6245, time 630.26ms, mfu 16.90%
iter 21590: loss 5.6531, time 630.30ms, mfu 16.90%
iter 21600: loss 5.5465, time 629.79ms, mfu 16.90%
iter 21610: loss 5.6488, time 629.94ms, mfu 16.90%
iter 21620: loss 5.6100, time 629.48ms, mfu 16.90%
iter 21630: loss 5.6070, time 630.35ms, mfu 16.90%
iter 21640: loss 5.5926, time 630.83ms, mfu 16.90%
iter 21650: loss 5.5503, time 630.30ms, mfu 16.90%
iter 21660: loss 5.8791, time 629.52ms, mfu 16.90%
iter 21670: loss 5.7132, time 628.74ms, mfu 16.90%
iter 21680: loss 5.8104, time 628.85ms, mfu 16.90%
iter 21690: loss 5.5622, time 628.59ms, mfu 16.91%
iter 21700: loss 5.5747, time 628.70ms, mfu 16.91%
iter 21710: loss 5.6507, time 627.49ms, mfu 16.91%
iter 21720: loss 5.7134, time 629.53ms, mfu 16.91%
iter 21730: loss 5.6656, time 629.93ms, mfu 16.91%
iter 21740: loss 5.6513, time 628.68ms, mfu 16.91%
iter 21750: loss 5.3511, time 629.46ms, mfu 16.91%
iter 21760: loss 5.3942, time 629.95ms, mfu 16.91%
iter 21770: loss 5.7341, time 629.61ms, mfu 16.91%
iter 21780: loss 5.6012, time 630.67ms, mfu 16.91%
iter 21790: loss 5.5885, time 629.23ms, mfu 16.91%
iter 21800: loss 5.7868, time 630.38ms, mfu 16.91%
iter 21810: loss 5.8141, time 630.93ms, mfu 16.90%
iter 21820: loss 6.1094, time 630.44ms, mfu 16.90%
iter 21830: loss 6.1229, time 630.03ms, mfu 16.90%
iter 21840: loss 6.5456, time 629.77ms, mfu 16.90%
iter 21850: loss 6.3686, time 629.07ms, mfu 16.90%
iter 21860: loss 6.6779, time 629.80ms, mfu 16.90%
iter 21870: loss 6.3099, time 628.82ms, mfu 16.90%
iter 21880: loss 6.6652, time 629.23ms, mfu 16.90%
iter 21890: loss 5.5735, time 629.35ms, mfu 16.91%
iter 21900: loss 5.8474, time 630.06ms, mfu 16.90%
iter 21910: loss 5.5189, time 629.17ms, mfu 16.91%
iter 21920: loss 5.5347, time 629.34ms, mfu 16.91%
iter 21930: loss 5.6230, time 629.28ms, mfu 16.91%
iter 21940: loss 5.3137, time 629.20ms, mfu 16.91%
iter 21950: loss 5.4110, time 629.87ms, mfu 16.91%
iter 21960: loss 5.6469, time 629.03ms, mfu 16.91%
iter 21970: loss 5.2561, time 629.79ms, mfu 16.91%
iter 21980: loss 5.2429, time 629.09ms, mfu 16.91%
iter 21990: loss 5.3185, time 630.30ms, mfu 16.91%
step 22000: train loss 5.4038, val loss 5.4250
saving checkpoint to out
iter 22000: loss 5.4419, time 8151.10ms, mfu 15.35%
iter 22010: loss 5.6543, time 629.67ms, mfu 15.50%
iter 22020: loss 5.1186, time 628.77ms, mfu 15.64%
iter 22030: loss 5.1110, time 629.06ms, mfu 15.77%
iter 22040: loss 5.4272, time 629.78ms, mfu 15.88%
iter 22050: loss 5.0483, time 629.28ms, mfu 15.99%
iter 22060: loss 4.8910, time 628.15ms, mfu 16.08%
iter 22070: loss 5.0963, time 628.65ms, mfu 16.17%
iter 22080: loss 4.9016, time 629.80ms, mfu 16.24%
iter 22090: loss 5.1648, time 629.02ms, mfu 16.31%
iter 22100: loss 5.1033, time 630.88ms, mfu 16.37%
iter 22110: loss 5.0686, time 628.97ms, mfu 16.42%
iter 22120: loss 5.1666, time 628.32ms, mfu 16.47%
iter 22130: loss 5.1194, time 628.69ms, mfu 16.52%
iter 22140: loss 4.8878, time 628.28ms, mfu 16.56%
iter 22150: loss 4.8059, time 627.59ms, mfu 16.60%
iter 22160: loss 5.2634, time 629.18ms, mfu 16.63%
iter 22170: loss 5.1242, time 630.48ms, mfu 16.66%
iter 22180: loss 5.3134, time 630.23ms, mfu 16.68%
iter 22190: loss 5.0602, time 629.29ms, mfu 16.70%
iter 22200: loss 4.8790, time 629.69ms, mfu 16.72%
iter 22210: loss 5.0965, time 629.21ms, mfu 16.74%
iter 22220: loss 5.2544, time 629.71ms, mfu 16.76%
iter 22230: loss 5.2213, time 628.94ms, mfu 16.78%
iter 22240: loss 5.0905, time 629.67ms, mfu 16.79%
iter 22250: loss 4.9713, time 629.84ms, mfu 16.80%
iter 22260: loss 4.9734, time 629.06ms, mfu 16.81%
iter 22270: loss 5.1073, time 629.88ms, mfu 16.82%
iter 22280: loss 4.9382, time 629.21ms, mfu 16.83%
iter 22290: loss 5.1238, time 629.73ms, mfu 16.84%
iter 22300: loss 4.9430, time 630.52ms, mfu 16.84%
iter 22310: loss 4.9731, time 630.05ms, mfu 16.85%
iter 22320: loss 4.9789, time 629.33ms, mfu 16.85%
iter 22330: loss 4.9466, time 628.16ms, mfu 16.86%
iter 22340: loss 4.9210, time 629.23ms, mfu 16.87%
iter 22350: loss 4.7566, time 629.89ms, mfu 16.87%
iter 22360: loss 5.4480, time 629.71ms, mfu 16.87%
iter 22370: loss 5.2354, time 630.33ms, mfu 16.87%
iter 22380: loss 5.1583, time 628.52ms, mfu 16.88%
iter 22390: loss 5.0079, time 630.21ms, mfu 16.88%
iter 22400: loss 4.9212, time 629.55ms, mfu 16.88%
iter 22410: loss 5.1074, time 630.27ms, mfu 16.88%
iter 22420: loss 5.0410, time 628.80ms, mfu 16.89%
iter 22430: loss 4.8873, time 629.01ms, mfu 16.89%
iter 22440: loss 4.9097, time 629.44ms, mfu 16.89%
iter 22450: loss 5.0385, time 629.35ms, mfu 16.90%
iter 22460: loss 5.5928, time 629.78ms, mfu 16.90%
iter 22470: loss 5.2215, time 628.68ms, mfu 16.90%
iter 22480: loss 5.0853, time 629.69ms, mfu 16.90%
iter 22490: loss 5.1649, time 630.44ms, mfu 16.90%
iter 22500: loss 5.2207, time 630.00ms, mfu 16.90%
iter 22510: loss 5.0574, time 629.29ms, mfu 16.90%
iter 22520: loss 4.9807, time 630.21ms, mfu 16.90%
iter 22530: loss 5.0877, time 629.67ms, mfu 16.90%
iter 22540: loss 5.0330, time 629.54ms, mfu 16.90%
iter 22550: loss 4.9992, time 629.40ms, mfu 16.90%
iter 22560: loss 5.1891, time 630.30ms, mfu 16.90%
iter 22570: loss 5.1050, time 629.08ms, mfu 16.90%
iter 22580: loss 5.0075, time 629.84ms, mfu 16.90%
iter 22590: loss 5.0349, time 629.29ms, mfu 16.90%
iter 22600: loss 5.1119, time 630.39ms, mfu 16.90%
iter 22610: loss 5.0811, time 628.56ms, mfu 16.90%
iter 22620: loss 5.1642, time 629.74ms, mfu 16.90%
iter 22630: loss 5.0746, time 628.57ms, mfu 16.91%
iter 22640: loss 4.9588, time 629.17ms, mfu 16.91%
iter 22650: loss 5.0563, time 629.09ms, mfu 16.91%
iter 22660: loss 5.0961, time 628.93ms, mfu 16.91%
iter 22670: loss 5.1008, time 629.41ms, mfu 16.91%
iter 22680: loss 5.4921, time 628.67ms, mfu 16.91%
iter 22690: loss 4.7834, time 629.49ms, mfu 16.91%
iter 22700: loss 5.2795, time 629.96ms, mfu 16.91%
iter 22710: loss 4.9850, time 629.81ms, mfu 16.91%
iter 22720: loss 5.3047, time 629.81ms, mfu 16.91%
iter 22730: loss 5.0567, time 629.96ms, mfu 16.91%
iter 22740: loss 5.0506, time 629.77ms, mfu 16.91%
iter 22750: loss 5.3725, time 630.42ms, mfu 16.90%
iter 22760: loss 4.9857, time 629.81ms, mfu 16.90%
iter 22770: loss 5.3425, time 629.23ms, mfu 16.90%
iter 22780: loss 5.2164, time 628.78ms, mfu 16.91%
iter 22790: loss 5.0812, time 628.21ms, mfu 16.91%
iter 22800: loss 5.2629, time 629.03ms, mfu 16.91%
iter 22810: loss 5.2019, time 629.18ms, mfu 16.91%
iter 22820: loss 5.1721, time 629.96ms, mfu 16.91%
iter 22830: loss 5.1302, time 629.08ms, mfu 16.91%
iter 22840: loss 5.1521, time 629.51ms, mfu 16.91%
iter 22850: loss 5.2594, time 629.88ms, mfu 16.91%
iter 22860: loss 5.2300, time 630.69ms, mfu 16.91%
iter 22870: loss 4.9876, time 628.80ms, mfu 16.91%
iter 22880: loss 4.9788, time 630.61ms, mfu 16.91%
iter 22890: loss 5.1388, time 629.63ms, mfu 16.91%
iter 22900: loss 4.9652, time 629.38ms, mfu 16.91%
iter 22910: loss 5.3393, time 630.62ms, mfu 16.90%
iter 22920: loss 5.2260, time 629.07ms, mfu 16.90%
iter 22930: loss 5.0427, time 628.46ms, mfu 16.91%
iter 22940: loss 4.8867, time 629.58ms, mfu 16.91%
iter 22950: loss 4.9837, time 629.26ms, mfu 16.91%
iter 22960: loss 4.9417, time 629.92ms, mfu 16.91%
iter 22970: loss 5.0385, time 630.05ms, mfu 16.91%
iter 22980: loss 5.1165, time 628.06ms, mfu 16.91%
iter 22990: loss 5.1317, time 629.79ms, mfu 16.91%
step 23000: train loss 5.0905, val loss 5.0803
saving checkpoint to out
iter 23000: loss 5.0595, time 8116.40ms, mfu 15.35%
iter 23010: loss 5.0869, time 629.26ms, mfu 15.51%
iter 23020: loss 5.0291, time 629.38ms, mfu 15.65%
iter 23030: loss 5.2199, time 628.53ms, mfu 15.77%
iter 23040: loss 4.9131, time 631.58ms, mfu 15.88%
iter 23050: loss 5.0977, time 630.29ms, mfu 15.98%
iter 23060: loss 4.9693, time 629.38ms, mfu 16.08%
iter 23070: loss 4.9465, time 629.73ms, mfu 16.16%
iter 23080: loss 5.0127, time 630.28ms, mfu 16.23%
iter 23090: loss 4.8447, time 629.09ms, mfu 16.30%
iter 23100: loss 5.0625, time 630.02ms, mfu 16.36%
iter 23110: loss 4.9399, time 630.30ms, mfu 16.41%
iter 23120: loss 4.9388, time 628.13ms, mfu 16.47%
iter 23130: loss 5.1264, time 630.09ms, mfu 16.51%
iter 23140: loss 5.0029, time 630.44ms, mfu 16.55%
iter 23150: loss 5.0598, time 628.75ms, mfu 16.58%
iter 23160: loss 5.0927, time 629.56ms, mfu 16.62%
iter 23170: loss 4.9799, time 629.07ms, mfu 16.65%
iter 23180: loss 4.8675, time 629.89ms, mfu 16.67%
iter 23190: loss 5.1856, time 627.76ms, mfu 16.70%
iter 23200: loss 5.0018, time 629.05ms, mfu 16.72%
iter 23210: loss 4.7617, time 628.47ms, mfu 16.74%
iter 23220: loss 5.2547, time 629.01ms, mfu 16.76%
iter 23230: loss 4.8487, time 630.04ms, mfu 16.77%
iter 23240: loss 5.2265, time 630.74ms, mfu 16.78%
iter 23250: loss 4.9362, time 628.50ms, mfu 16.80%
iter 23260: loss 4.8893, time 630.17ms, mfu 16.81%
iter 23270: loss 5.0156, time 630.01ms, mfu 16.82%
iter 23280: loss 4.7490, time 629.13ms, mfu 16.83%
iter 23290: loss 4.9499, time 629.89ms, mfu 16.83%
iter 23300: loss 4.7560, time 630.34ms, mfu 16.84%
iter 23310: loss 5.2004, time 628.77ms, mfu 16.85%
iter 23320: loss 4.9993, time 629.38ms, mfu 16.85%
iter 23330: loss 5.2961, time 629.26ms, mfu 16.86%
